Catalogue No.	Artist Name	Title	Object Type	Transaction
F-A2030	"LE SUEUR, EUSTACHE (French)"	"Angelique et Medor, à la plume, et lavé sur papier blanc ; un satyre, étude coloriée pour les bains de l'hôtel Lambert, et un troisième dessin, par Eustache le Sueur. [Collection De Dessins en feuilles des Maîtres distingués, des Ecoles d'Italie, des Pays-Bas et de France ; le plus grand nombre est collé et ajusté proprement avec filets d'or.] (Sous ce no. : Angelique et Medor)"	Dessin	"Vendu, 15 livres"
F-A2030	LEONARDO DA VINCI (Italian)	"Soixante têtes et caricatures à la plume et au bistre, par Léonard de Vinci : elles sont connues par les estampes que M. le comte de Caylus en a gravées d'après : elles sont collées dans un volume, petit in-folio, en maroquin noir, et viennent de la vente du cabinet de M. Mariette ; par F. Basan, en 1775, no.787 ; 240 liv. [Collection De Dessins en feuilles des Maîtres distingués, des Ecoles d'Italie, des Pays-Bas et de France ; le plus grand nombre est collé et ajusté proprement avec filets d'or.]"	Dessin	Retiré
F-A2030	"LUTI, BENEDETTO (Italian)"	"Une Madeleine par De Brande, un sujet composé de cinq soldats à la plume et lavé, et trois autres dessins ; par le chevalier Benedetto Luti. [Collection De Dessins en feuilles des Maîtres distingués, des Ecoles d'Italie, des Pays-Bas et de France ; le plus grand nombre est collé et ajusté proprement avec filets d'or.] (Sous ce no. : Un sujet composé de cinq soldats, et trois autres dessins ; lot no.366[a] par Giac. Brandi)"	Dessin	"Vendu, 8 livres"
F-A2030	MARTIN (French)	"Sept dessins de Martin, Forest, Desportes, Allegrain père, et le Maire. [Collection De Dessins en feuilles des Maîtres distingués, des Ecoles d'Italie, des Pays-Bas et de France ; le plus grand nombre est collé et ajusté proprement avec filets d'or.] (Sous ce no. : Dessin[s])"	Dessin	"Vendu, 9 livres"
F-A2030	"PETERS, JOHANN ANTON DE (German)"	"Une figure de femme nue et coloriée ; dessin fait de goût : et un moulin, des maisons, des arbres, des charettes, des figures et des animaux à l'encre de la chine et lavés. [Collection De Dessins en feuilles des Maîtres distingués, des Ecoles d'Italie, des Pays-Bas et de France ; le plus grand nombre est collé et ajusté proprement avec filets d'or.]"	Dessin	Retiré
F-A2030	PONTORMO JACOPO CARRUCCI (Italian)	"Une belle étude d'Apôtre en pied, à la pierre noire, rehaussée de blanc, et une autre composée de trois figures à la sanguine, sur papier blanc ; par Jacobo Canucci, dit le Pontorme. Plus, une étude de S. Jean, pour la grande descente de croix ; par Ricciarelli, dit Daniel de Volterre. [Collection De Dessins en feuilles des Maîtres distingués, des Ecoles d'Italie, des Pays-Bas et de France ; le plus grand nombre est collé et ajusté proprement avec filets d'or.] (Sous ce no. : Une belle étude d'Apôtre en pied)"	Dessin	"Vendu, 40 livres"
F-A2030	"POUSSIN, NICOLAS (French)"	"Sept compositions, dont cinq à la plume, par Nicolas Poussin. [Collection De Dessins en feuilles des Maîtres distingués, des Ecoles d'Italie, des Pays-Bas et de France ; le plus grand nombre est collé et ajusté proprement avec filets d'or.]"	Dessin	"Vendu, 36 livres"
F-A2030	"RADEMAKER, ABRAHAM (Dutch)"	"Quatre paysages avec figures à la plume et lavés au bistre ou à l'encre de la chine, par Abraham Rademaker, Esselens, Fouquiere et Waterloo. [Collection De Dessins en feuilles des Maîtres distingués, des Ecoles d'Italie, des Pays-Bas et de France ; le plus grand nombre est collé et ajusté proprement avec filets d'or.] (Sous ce no. : Un paysage avec figures)"	Dessin	"Vendu, 21 livres"
F-A2030	"RICCI, MARCO (Italian)"	"Deux gouaches d'un bon faire et d'un beau coloris, par Marco Ricci, l'une représente des ruines, l'autre, l'entrée d'un village d'Italie, avec figures : elles portent chacune 12 pouces de haut, sur 16 de large, de la riche collection de M *** en 1779, 264 liv. [Tableaux à la gouache, Au pastel, sous verre et en bordures dorées.]"	Dessin	"Inconnue, 80 livres"
F-A2030	"SAFTLEVEN, CORNELIS (Dutch)"	"Une charrue près une cloison de planches, dessin à la plume sur papier blanc, par Saftleven. [Dessins montés, sous verre]"	Dessin	"Vendu, 6 livres"
F-A2030	"SCHEDONI, BARTOLOMEO (Italian)"	"Un excellent et rare dessin de forme cintrée à la plume, lavé de bistre, et rehaussé de blanc au pinceau ; par Barthelemi Schidon ; il représente la Vierge, l'Enfant Jésus, S. Joseph et S. Jean ; un autre dessin à la sanguine rehaussé de blanc. [Collection De Dessins en feuilles des Maîtres distingués, des Ecoles d'Italie, des Pays-Bas et de France ; le plus grand nombre est collé et ajusté proprement avec filets d'or.] (Sous ce no. : La Vierge, l'Enfant Jésus, S. Joseph et S. Jean)"	Dessin	"Vendu, 190 livres"
F-A2030	"SCHEDONI, BARTOLOMEO (Italian)"	"Un excellent et rare dessin de forme cintrée à la plume, lavé de bistre, et rehaussé de blanc au pinceau ; par Barthelemi Schidon ; il représente la Vierge, l'Enfant Jésus, S. Joseph et S. Jean ; un autre dessin à la sanguine rehaussé de blanc. [Collection De Dessins en feuilles des Maîtres distingués, des Ecoles d'Italie, des Pays-Bas et de France ; le plus grand nombre est collé et ajusté proprement avec filets d'or.] (Sous ce no. : Un autre dessin)"	Dessin	"Vendu, 190 livres"
F-A2030	"SORDI, FRANÇOIS PINNA UNIDENTIFIED (Unknown)"	"Le martyre de sainte Marguerite, à la plume et lavé, par Barozzi, et la Sainte-Famille, composée de huit figures, à l'indigo, rehaussé de blanc au pinceau, par François Pinna Sordi. [Collection De Dessins en feuilles des Maîtres distingués, des Ecoles d'Italie, des Pays-Bas et de France ; le plus grand nombre est collé et ajusté proprement avec filets d'or.] (Sous ce no. : La Sainte-Famille, composée de huit figures ; lot 494[a] par Barocci)"	Dessin	"Inconnue, 23 livres"
F-A2030	"VALESIO, GIOVANNI LUISI (Italian)"	"Huit dessins de Dominico Fiessola, Gio del Gio, Scaminozi Valesio, Passinelli, Vanni et Buriny. [Collection De Dessins en feuilles des Maîtres distingués, des Ecoles d'Italie, des Pays-Bas et de France ; le plus grand nombre est collé et ajusté proprement avec filets d'or.] (Sous ce no. : Dessin[s])"	Dessin	"Inconnue, 12 livres"
F-A2030	"VANNI, FRANCESCO (Italian)"	"Huit dessins de Dominico Fiessola, Gio del Gio, Scaminozi Valesio, Passinelli, Vanni et Buriny. [Collection De Dessins en feuilles des Maîtres distingués, des Ecoles d'Italie, des Pays-Bas et de France ; le plus grand nombre est collé et ajusté proprement avec filets d'or.] (Sous ce no. : Dessin[s])"	Dessin	"Inconnue, 12 livres"
F-A2030	"VELÁZQUEZ, DIEGO RODRÍGUEZ DE SILVA Y (Spanish)"	"Cinq études, dont une de trois soldats, dessinée à la plume, par Salvator Rosa ; un concert de D. Diego Velasques, et un grand paysage avec chute d'eau, figures, animaux, par Botson Genovese. [Collection De Dessins en feuilles des Maîtres distingués, des Ecoles d'Italie, des Pays-Bas et de France ; le plus grand nombre est collé et ajusté proprement avec filets d'or.] (Sous ce no. : Un concert)"	Dessin	"Vendu, 9 livres"
F-A2030	"VERSCHURING, HENDRIK (Dutch)"	"Un grand et beau dessin à la plume, et lavé, représentant une bataille, par Henri Verschuring. [Collection De Dessins en feuilles des Maîtres distingués, des Ecoles d'Italie, des Pays-Bas et de France ; le plus grand nombre est collé et ajusté proprement avec filets d'or.]"	Dessin	"Vendu, 50 livres"
F-A2030	"VICENTINI, DOMENICO UNIDENTIFIED (Italian)"	"Une Annonciation de la Vierge ; par Frédéric Zustris, et un sujet de fête, par Dominique Vincentini. [Collection De Dessins en feuilles des Maîtres distingués, des Ecoles d'Italie, des Pays-Bas et de France ; le plus grand nombre est collé et ajusté proprement avec filets d'or.] (Sous ce no. : Un sujet de fête ; lot no.384[a] par F. Sustris)"	Dessin	"Vendu, 98 livres"
F-A2030	"WEERDT, ADRIAAN DE (Netherlandish)"	"Deux demi-figures d'hommes et un hiver, à la plume et lavé, sur vélin, par A. Crussens ; deux foires par Bergas, et de triomphe de la Religion, grande pièce d'Adrien de Wert. [Collection De Dessins en feuilles des Maîtres distingués, des Ecoles d'Italie, des Pays-Bas et de France ; le plus grand nombre est collé et ajusté proprement avec filets d'or.] (Sous ce no. : Le triomphe de la Religion)"	Dessin	"Vendu, 12 livres"
F-A2030	"WIT, JACOB DE (Dutch)"	"La chaste Suzanne avec les vieillards, et deux projets de plafonds ; à la plume, lavé à l'encre et rehaussé de blanc, par Jacques de Wit. [Collection De Dessins en feuilles des Maîtres distingués, des Ecoles d'Italie, des Pays-Bas et de France ; le plus grand nombre est collé et ajusté proprement avec filets d'or.]"	Dessin	"Vendu, 12 livres"
F-A2030	ANONYMOUS (Unknown)	Quatre tableaux : un Ecce Homo ; une Magdeleine ; un sujet de deux figures et une petite copie de Teniers (Sous ce no. : Un Ecce Homo)	Peinture	"Inconnue, 20 livres"
F-A2030	"BELLINI, GIOVANNI (Italian)"	"Une riche composition, représentant Notre Seigneur que l'on conduit au Calvaire."	Peinture	"Vendu, 18 livres"
F-A2030	"BLOEMAERT, ABRAHAM (Dutch)"	"L'annonce aux pasteurs, de Bloemaert."	Peinture	"Vendu, 9 livres"
F-A2030	"BRAMER, LEONARD (Dutch)"	"Six tableaux par différens maîtres, dont un de Rolant Savery ; un d'Alexandre Veronèse ; un de Both et Baudouin ; un de Clompe ; un de Bramer ; et un Saint-Jerome. (Sous ce no. : Un tableau)"	Peinture	"Vendu, 80 livres"
F-A2030	"BREENBERGH, BARTHOLOMEUS (Dutch)"	"Un tableau riche de composition, il représente Crésus, Roi de Grèce, qui après avoir été vaincu, fut envoyé au supplice."	Peinture	"Vendu, 139 livres"
F-A2030	"BREKELENCAM, QUIRINGH GERRITSZ. VAN (Dutch)"	"Une marchande de légumes hollandoise, assise près d'une table sur laquelle sont des choux, un panier rempli de concombres, et plus bas un chaudron, un baquet et un paquet de carottes."	Peinture	"Inconnue, 73 livres"
F-A2030	"BRUEGHEL, JAN THE ELDER (Flemish)"	"La vue d'un Paysage par un temps neigeux ; le devant présente un grand chemin, orné de plusieurs figures et de voitures ; des fabriques et chaumières ornent le fond de ce tableau."	Peinture	"Inconnue, 142 livres"
F-A2030	"CHARDIN, JEAN BAPTISTE SIMÉON (French)"	"Un tableau aussi de Chardin, représentant une fontaine, un seau, un chaudron et une cruche ; il vient du cabinet de madame de Bandeville."	Peinture	"Vendu, 15 livres"
F-A2030	"COQUES, GONZALES (Flemish)"	Deux portraits d'homme et de femme plus qu'à mi-corps : ces deux tableaux sont estimables et d'un bon choix.	Peinture	"Vendu, 100 livres"
F-A2030	"EYCK, NICOLAAS VAN I (Flemish)"	"Un tableau de N. V. Eyck, représentant un champ de bataille."	Peinture	"Vendu, 36 livres"
F-A2030	FILIPPO NAPOLETANO (FILIPPO D'ANGELI)	"Un petit tableau, représentant un sujet de bataille."	Peinture	"Inconnue, 29 livres"
F-A2030	FRANCKEN (Flemish)	"Un tableau riche de composition, représentant notre Seigneur en croix entre les deux larrons ; par Franck."	Peinture	Retiré
F-A2030	FRANCKEN (Flemish)	"Quatre autres petits tableaux, par le même Franck [Franck le jeune]."	Peinture	"Inconnue, 12 livres"
F-A2030	"FRANCKEN, FRANS (Flemish)"	"Le départ d'Enée pour la ville de Troye, grande composition, intéressante par la variété des groupes, le caractère des figures et la fraîcheur du coloris."	Peinture	"Vendu, 36 livres"
F-A2030	"LAFOSSE, CHARLES DE (French)"	"Jésus-Christ au jardin des olives, visité par les Anges."	Peinture	"Inconnue, 41 livres"
F-A2030	"LE PRINCE, JEAN BAPTISTE (French)"	"Le berceau russe, composition de quatre figures, dans un intérieur où se voit une jeune femme allaitant un enfant au berceau, sur lequel elle est appuyée, écoutant une vieille femme vêtue d'un manteau rouge, faisant la lecture ; derrière elle est un jeune garçon."	Peinture	"Inconnue, 525 livres"
F-A2030	"LEVRAC-TOURNIÈRES, ROBERT (French)"	"Un jeune homme à mi-corps, en habit garni d'hermine, et bonnet en forme de toque : ce tableau aussi par Tourniere, est dans le genre de Rembrandt, est sur bois."	Peinture	"Inconnue, 18 livres"
F-A2030	"MARATTI, CARLO (Italian)"	"Un buste de Virge, de l'école de C. Marati, vue à mi-corps, tenant un livre."	Peinture	"Vendu, 6 livres"
F-A2030	"MARATTI, CARLO (Italian)"	La Vierge vue de face et jusqu'aux genoux ; elle présente une rose à l'Enfant Jésus qui est sur elle : ce tableau est distingué.	Peinture	"Vendu, 110 livres"
F-A2030	"MILLET, JEAN FRANÇOIS I FRANCISQUE MILLET (French)"	"Un tableau paysage, de Milet, vue d'un site pittoresque, avec fabriques, et orné de figures."	Peinture	"Vendu, 80 livres"
F-A2030	"PANINI, GIOVANNI PAOLO (Italian)"	"Deux tableaux faisant pendant ; l'un représente la vue du Colisée et autres beaux monumens, ornés de statues, dont celle du Gladiateur ; l'autre offre différens édifices et ruines d'architecture ; sur le devant est la statue de Marc-Aurèle : ces deux morceaux sont enrichis de plusieurs groupes de figures ; ils réunissent tout ce que l'on peut désirer des belles productions de ce maître."	Peinture	"Inconnue, 1901 livres"
F-A2030	"PETERS, JOHANN ANTON DE (German)"	Vénus priant Vulcain de faire des armes pour son fils Enée.	Peinture	"Vendu, 24 livres"
F-A2030	"POELENBURGH, CORNELIS VAN (Dutch)"	"Deux des plus fins tableaux de ce maître ; l'un représente la fuite en Egypte, et l'autre, Jésus-Christ conversant avec la Samaritaine : les fonds sont terminés par des paysages, fabriques. (Sous ce no. : Jésus-Christ conversant avec la Samaritaine)"	Peinture	"Vendu, 100 livres"
F-A2030	"POUSSIN, NICOLAS (French)"	"Une copie, d'après le Poussin, représentant un paysage, avec plusieurs figures sur le devant."	Peinture	"Inconnue, 6 livres"
F-A2030	"PYNACKER, ADAM (Dutch)"	"Un tableau de Pinacker, d'une composition intéressante ; la droite est ornée de masses d'arbres et de rochers ; sur le devant plusieurs figures et animaux : ce tableau est d'égal mérite au précédent."	Peinture	"Inconnue, 350 livres"
F-A2030	RAFFAELLO SANTI (Italian)	"Un tableau de l'école de Raphael, sur bois, représentant l'adoration des Rois."	Peinture	"Vendu, 22 livres"
F-A2030	RAFFAELLO SANTI (Italian)	"Une petite copie d'après Raphael, représentant la Sainte Famille au palmier."	Peinture	"Vendu, 39 livres"
F-A2030	"ROBERT, HUBERT (French)"	"Un tableau paysage, par le même [M. Robert], représentant une vue des environs d'Italie, avec chutes d'eau, avec figures sur la gauche."	Peinture	"Vendu, 36 livres"
F-A2030	"TENIERS, DAVID THE YOUNGER (Flemish)"	Quatre tableaux : un Ecce Homo ; une Magdeleine ; un sujet de deux figures et une petite copie de Teniers (Sous ce no. : Une petite copie de Teniers)	Peinture	"Inconnue, 20 livres"
F-A2030	"TENIERS, DAVID THE YOUNGER (Flemish)"	"Une tabagie, d'après Teniers, de forme longue, sur toile de 1 pied 7 pouces ; largeur, 2 pieds 3 pouces."	Peinture	"Vendu, 60 livres"
F-A2030	"TILBORGH, GILLIS VAN (Flemish)"	"Deux tableaux par Thilborc, richement ornés de figures."	Peinture	"Inconnue, 120 livres"
F-A2030	TROY (French)	"Un tableau de Troys, représentant un sujet de la fable."	Peinture	"Inconnue, 40 livres"
F-A2030	"VEEN, OTTO VAN (Flemish)"	"Buste d'homme regardant en haut, et celui d'une femme qui a la main posée sur un oreiller. Ces deux tableauxs peints par Otto Venius, portent chacun 17 pouces de haut, sur 12 pouces de large."	Peinture	"Vendu, 21 livres"
F-A2030	"VOUET, SIMON (French)"	"Un tableau du Vouet, représentant un sacrifice devant un temple."	Peinture	"Inconnue, 47 livres"
F-A2030	"XAVERY, JACOB IV (Dutch)"	"De belles fleurs dans un vase, au pied duquel est un nid avec des oeufs : ce tableau peint grassement est sur toile. Il vient du cabinet de Madame de Bandeville, no.41, vendu 142 liv."	Peinture	"Vendu, 90 livres"
F-A2031	ANONYMOUS (Unknown)	"Un idem [Tableau] de 7 pouces sur 5 environ, représentant l'Annonciation."	Émail	Inconnue
F-A2031	ANONYMOUS (Unknown)	"Un idem [Tableau] de même grandeur, représentant un Homme assassiné."	Émail	Inconnue
F-A2031	ANONYMOUS (Unknown)	"La fuite de Médée, sujet en ovale de 8 pouc. 9 lignes de haut sur 7 p. de large."	Émail	Inconnue
F-A2031	"COUSIN, JEAN II (French)"	"Une Equerre de 10 pouces 4 lignes, représentant un Sujet de la Bible, peint par Jean Cousin."	Émail	Inconnue
F-A2032	ANONYMOUS (Unknown)	"Un buste de jeune guerrier, en marbre blanc, sur son piédouche : hauteur 32 pouces."	Sculpture	Inconnue
F-A2032	ANONYMOUS (Unknown)	"Un sphinx, de même genre [de style égyptien] & proportion."	Sculpture	Inconnue
F-A2032	ANONYMOUS (Unknown)	"Un buste de Junon, sur colonne."	Sculpture	Inconnue
F-A2032	ANONYMOUS (Unknown)	"Septime Sévère, aussi sur colonne."	Sculpture	Inconnue
F-A2032	ANONYMOUS (Unknown)	"Antonin Pie, sur colonne de même genre [cannelée en marbre blanc]."	Sculpture	Inconnue
